buy_date,sell_date,address,symbol,entryPrice,exitPrice,usd_spent,usd_received,result_usd
15-04-2024 07:06:26,15-04-2024 18:11:00,29xLbDnCAekGCtubqT4XxqQh9kYcsfxaF8SJEkButJhU,,0.000013937,0.000010848,2,1.556734,-0.44
15-04-2024 01:24:15,15-04-2024 18:13:56,3Az3FqjmmajZNFxjGwwR436XL9Bbegkfp91YU7hpSWCe,,0.000046211,0.000028960,2,1.253365,-0.75
14-04-2024 18:12:54,15-04-2024 18:14:53,BUjqesUrfsXVAzihgemhb7EroWBkV74kUGtMJ3DzWWk9,,0.000084061,0.000067118,3,2.395318,-0.60
14-04-2024 22:25:56,15-04-2024 18:18:29,DmTvEAZUK3tAyqkqxLzDu1E22Ktt5e5BALf7UGFUtk2C,,0.000011691,0.000011134,3,2.857189,-0.14
15-04-2024 02:22:27,15-04-2024 18:18:49,5nmEpixRKPys8YFhFYsisPijEBStw5obpnerEGAszkKe,,0.000075743,0.000078402,2,2.070209,0.07
15-04-2024 12:51:03,15-04-2024 18:18:50,FVjTwEMb7DsaUajuiiQVKB38FS25PhkCiaiGPF5RnZbc,,0.000009489,0.000012377,3,3.912849,0.91
15-04-2024 05:26:43,15-04-2024 18:19:02,6NuTdiTruP6vtZ2NbxnzhC8TvwPLjMTsC517UEMtYc5N,,0.000151033,0.000214787,2,2.844234,0.84
14-04-2024 12:24:10,15-04-2024 18:19:04,H5td82ydCT2MbvNbiKjyoxesNXyxwZM4rY7mLoYpmT1m,,0.000012659,0.000013230,4,4.180548,0.18
14-04-2024 22:49:35,15-04-2024 18:19:10,2P21DGdvnfXK3uWHiEjZRiMuMMbomjWKepyWZWi5gfKL,,0.000194932,0.000155608,3,2.394801,-0.61
15-04-2024 02:46:20,15-04-2024 18:19:16,E7dvtgzBWyuAnAHnCobW6WBbf2o76kMgedcH5fsYRUJu,,0.000018088,0.000016245,2,1.796292,-0.20
13-04-2024 18:53:01,15-04-2024 18:19:35,6uPBRpoLx3KGhsHfbcQh83A3hRJ9u3ywoUhB9ecbgoAq,,0.000080753,0.000059217,4,2.933208,-1.07
15-04-2024 01:50:03,15-04-2024 18:19:36,4MwJtSuzKhmfTXdNtendHsrNKX2555iXwigwTK8SVyjQ,,0.000043532,0.000034439,2,1.58225,-0.42
13-04-2024 12:57:31,15-04-2024 18:19:38,Adh2BPi4fszcy23sbMH3awV4W8cdB5Lo7E2VyyaqFtCp,,0.000009123,0.000006405,4,2.808264,-1.19
15-04-2024 09:12:10,15-04-2024 18:20:46,AGQZdsUrsoxsC66cvyc8KhcNPfSuDk3PzbZYaAvEBeWz,,0.000015630,0.000016321,2,2.088495,0.09
15-04-2024 03:46:51,15-04-2024 18:20:56,8pTHFvez9ojrhENxHdvWhvY9fEAJmJj5xQx5N9AJofQA,,0.000028928,0.000027581,2,1.906879,-0.09
14-04-2024 18:22:58,15-04-2024 18:21:00,CEGWh1kSSUPsAS5KXcgrCKD5rC8vFcV2k7pFHR6nhz9X,,0.000131498,0.000095508,3,2.178929,-0.82
14-04-2024 22:15:31,15-04-2024 18:21:09,H4nm6AXYDrgYUaKENNbtMkhyxRa4zU729DjGRDpG8ThY,,0.000023810,0.000029848,3,3.760713,0.76
14-04-2024 18:25:36,15-04-2024 18:21:15,DceGWPqGC8vJDTd2TivCcRuhEFfYRuf2NYuBhJyLP4Ve,,0.007846326,0.006442726,3,2.463312,-0.54
15-04-2024 03:29:38,15-04-2024 18:21:15,CLVcChuNer8AotPpoTWqRCaTBZ63H2bgUmqQs9ZhTGub,,0.000058960,0.000055245,2,1.873992,-0.13
14-04-2024 18:18:18,15-04-2024 18:21:20,31LHWxWCaprZFP8KhsXU18LX3iZ84bcJJ3aQfjUVrY1n,,0.000039687,0.000066771,3,5.047226,2.05
14-04-2024 22:46:34,15-04-2024 18:21:55,3wi9CpM2gZ3AhBTn7PsyEPK9P9XYdhEcWpw6nEvXBHDH,,0.000115933,0.000116520,3,3.015193,0.02
13-04-2024 12:37:37,15-04-2024 18:26:12,DDvERpdavG4WvtEQcFNceEhyENXENMqizPhXt7QnKkeB,,0.000029506,0.000037430,3,3.805641,0.81
13-04-2024 14:02:17,15-04-2024 18:31:12,CXnNxuRE9sm9AMPU7TtsAj1GgvQjWwvSXi5tRjE37mo3,,0.000082840,0.000044981,4,2.171962,-1.83
14-04-2024 22:15:17,15-04-2024 19:49:34,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,,0.000019291,0.000020294,3,3.15603,0.16
15-04-2024 20:20:12,15-04-2024 20:22:25,9QtSbtJ7TGJ5au5EFeFHjcYZDuRYA1ihMfgxY7Z15MHk,JC,0.010852442,0.006478203,2,1.193868,-0.81
15-04-2024 19:53:14,15-04-2024 20:37:19,F8LvhqLXkcXCztkGGLaRMcU33pVdEoNFn8GUHrZNEqYP,OF,0.000036408,0.000052171,3,4.298824,1.30
15-04-2024 20:20:12,15-04-2024 20:54:50,9QtSbtJ7TGJ5au5EFeFHjcYZDuRYA1ihMfgxY7Z15MHk,JC,0.010852442,0.010745456,2,1.98028,-0.02
15-04-2024 19:53:14,15-04-2024 21:08:21,F8LvhqLXkcXCztkGGLaRMcU33pVdEoNFn8GUHrZNEqYP,OF,0.000036408,0.000012296,3,1.01316,-1.99
15-04-2024 20:41:31,15-04-2024 21:12:10,4ZrrZZmCpXiesH1F85fe32dHCREih56FHJQY9VmedBgN,$TOM,0.000014810,0.000016884,2,2.280166,0.28
15-04-2024 20:41:31,15-04-2024 21:19:38,4ZrrZZmCpXiesH1F85fe32dHCREih56FHJQY9VmedBgN,$TOM,0.000014810,0.000005612,2,0.757818,-1.24
15-04-2024 20:09:50,15-04-2024 21:30:00,Bidenzk7YEmQyADbAxnqYZJHnXe39WmWtPxTiLc7ExUw,BodenFam,0.000006415,0.000009262,2,2.887843,0.89
15-04-2024 22:01:50,15-04-2024 22:23:16,6cRiiRnvkjkBtR81gVYUNn57b1PR9LWvQx2g7CZZoWFS,DOGTOY,0.000043574,0.000051782,2,2.376715,0.38
15-04-2024 21:29:05,15-04-2024 22:24:12,A8dtAfcmDk1QZr4NvHg4JAW3MNr2rUK3cFVDr7vF8bfe,BENJI,0.001867920,0.000667224,2,0.714403,-1.29
15-04-2024 22:01:50,15-04-2024 22:37:03,6cRiiRnvkjkBtR81gVYUNn57b1PR9LWvQx2g7CZZoWFS,DOGTOY,0.000043574,0.000014007,2,0.642885,-1.36
15-04-2024 20:09:50,15-04-2024 22:59:23,Bidenzk7YEmQyADbAxnqYZJHnXe39WmWtPxTiLc7ExUw,BodenFam,0.000006415,0.000001966,2,0.61288,-1.39
15-04-2024 23:05:16,15-04-2024 23:09:08,DvMws5aHxTSoA2FW5SXX8LUzX2MbKqVp25Lw21PhLEsm,WARNG,0.000010161,0.000006531,2,1.285544,-0.71
15-04-2024 20:22:40,15-04-2024 23:11:51,BSXvX9dMvedcXUvwUQ5pzYJb9G8bBXKtddQns4oAxgEo,$MOONDELA,0.000032896,0.000039467,2,2.399517,0.40
15-04-2024 21:33:56,15-04-2024 23:40:44,BaWREYNaiYwGVXkJn3YihJcRSdTvpBGuUE9nDaRP9hGL,CATMOMMY,0.000062214,0.000046421,2,1.492317,-0.51
15-04-2024 19:51:09,15-04-2024 23:50:14,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,OIL,0.000092949,0.000078718,3,2.540707,-0.46
15-04-2024 19:53:14,15-04-2024 23:55:59,F8LvhqLXkcXCztkGGLaRMcU33pVdEoNFn8GUHrZNEqYP,OF,0.000036408,0.000023418,3,1.929654,-1.07
15-04-2024 19:53:14,15-04-2024 23:58:13,F8LvhqLXkcXCztkGGLaRMcU33pVdEoNFn8GUHrZNEqYP,OF,0.000036408,0.000023683,3,1.951487,-1.05
15-04-2024 22:33:28,16-04-2024 00:04:36,AGQZdsUrsoxsC66cvyc8KhcNPfSuDk3PzbZYaAvEBeWz,WHYTE,0.000039785,0.000028178,2,1.416494,-0.58
15-04-2024 23:48:15,16-04-2024 00:05:52,Ddq8eHVAmndFMe3FoCMziEVQPFNYeCdHS1oiDGsiNL4r,BOB,0.000066548,0.000074396,2,2.235838,0.24
15-04-2024 20:52:06,16-04-2024 00:18:39,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,0.000030828,0.000038102,2,2.471844,0.47
15-04-2024 23:52:15,16-04-2024 00:24:55,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000036880,2,1.479008,-0.52
15-04-2024 21:30:51,16-04-2024 00:33:06,A1SvqJoSQGy3w6nR2qpjEUpehdboJGRvyWbFjLWADqfL,TRAMP,0.000014736,0.000011027,2,1.496675,-0.50
15-04-2024 23:48:15,16-04-2024 00:38:15,Ddq8eHVAmndFMe3FoCMziEVQPFNYeCdHS1oiDGsiNL4r,BOB,0.000066548,0.000022275,2,0.669427,-1.33
15-04-2024 21:19:38,16-04-2024 00:42:05,DceGWPqGC8vJDTd2TivCcRuhEFfYRuf2NYuBhJyLP4Ve,MAGAPUMP,0.010223839,0.006431653,2,1.25816,-0.74
15-04-2024 22:01:50,16-04-2024 00:47:24,6cRiiRnvkjkBtR81gVYUNn57b1PR9LWvQx2g7CZZoWFS,DOGTOY,0.000043574,0.000026892,2,1.234331,-0.77
15-04-2024 20:52:06,16-04-2024 01:07:43,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,0.000030828,0.000014869,2,0.964597,-1.04
15-04-2024 20:12:31,16-04-2024 01:25:47,5nmEpixRKPys8YFhFYsisPijEBStw5obpnerEGAszkKe,4202024,0.000093677,0.000115045,2,2.456206,0.46
16-04-2024 00:41:10,16-04-2024 01:30:59,CV28z4Me1z476dSpjgK8WcQRpMoBHY6orLFY2UKxtLED,GREEN,0.000021373,0.000015795,2,1.477991,-0.52
15-04-2024 20:12:31,16-04-2024 01:38:36,5nmEpixRKPys8YFhFYsisPijEBStw5obpnerEGAszkKe,4202024,0.000093677,0.000041589,2,0.88792,-1.11
15-04-2024 23:52:15,16-04-2024 01:58:57,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000032319,2,1.296092,-0.70
15-04-2024 22:49:26,16-04-2024 02:04:04,AYxrfFpQgXxXw7YzJib3AFi8vVHWWva5Ldoj2JjAZmcB,hebo,0.000075357,0.000052237,2,1.386387,-0.61
16-04-2024 01:23:29,16-04-2024 02:06:24,BuAL6Qt1CJbfa6wnHnYNqj572nQpKGR7C5xe4jn3icBp,Culture,0.000066034,0.000048594,2,1.471783,-0.53
15-04-2024 22:29:59,16-04-2024 02:21:10,3s9Ke6evdffm9HMv1Qn88oePobQAYhNwbiNBQ2iGJ8AU,BEANIE,0.000014405,0.000010313,2,1.431916,-0.57
15-04-2024 22:53:05,16-04-2024 02:24:13,9Ji8ukZVRLGckAT3MWbt1BVXMp42f8EmASsD9RwoXDFX,HUSH,0.000701485,0.000510801,2,1.456341,-0.54
15-04-2024 23:04:49,16-04-2024 02:30:01,E35Wyej94s2vnSwiCxktQwFkJF8U7ZC79pDQHDzyMRUC,GOW,0.000000146,0.000000095,2,1.305469,-0.69
15-04-2024 23:52:15,16-04-2024 02:48:01,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000007789,2,0.312363,-1.69
16-04-2024 02:42:00,16-04-2024 02:48:55,JEEZng8sH5Zs5KHhF2kjboC9k6Qgq8XVF5gV1YwkWpir,Grok-1.5,0.000562405,0.000395254,2,1.405585,-0.59
16-04-2024 01:30:02,16-04-2024 02:53:44,7gtuZrxJ6v4rTtBbWcNj4n6dhRRJy3NFdqsiJ6b6dQVm,SOLWARS,0.000027139,0.000018050,2,1.33022,-0.67
16-04-2024 02:24:04,16-04-2024 03:24:35,E1bcNNEiyiTGYuxbNWMsd54tom5WhWXPA6Z1G1QfsQ8d,Totoro,0.000034403,0.000022760,2,1.323163,-0.68
16-04-2024 01:30:02,16-04-2024 03:29:37,7gtuZrxJ6v4rTtBbWcNj4n6dhRRJy3NFdqsiJ6b6dQVm,SOLWARS,0.000027139,0.000026880,2,1.980938,-0.02
16-04-2024 01:30:02,16-04-2024 03:31:35,7gtuZrxJ6v4rTtBbWcNj4n6dhRRJy3NFdqsiJ6b6dQVm,SOLWARS,0.000027139,0.000027162,2,2.001702,0.00
15-04-2024 21:30:51,16-04-2024 03:32:49,A1SvqJoSQGy3w6nR2qpjEUpehdboJGRvyWbFjLWADqfL,TRAMP,0.000014736,0.000021466,2,2.913465,0.91
16-04-2024 03:31:22,16-04-2024 03:36:11,DceGWPqGC8vJDTd2TivCcRuhEFfYRuf2NYuBhJyLP4Ve,MAGAPUMP,0.007769704,0.007090292,2,1.825112,-0.17
16-04-2024 01:30:02,16-04-2024 03:45:11,7gtuZrxJ6v4rTtBbWcNj4n6dhRRJy3NFdqsiJ6b6dQVm,SOLWARS,0.000027139,0.000027154,2,2.001154,0.00
15-04-2024 19:51:44,16-04-2024 03:50:01,HJH57E2XUYWjnkEUKxMwEnJUdmJHoVgYaHt3sHkEiYK9,ZOMZEB,0.000021396,0.000015676,3,2.197987,-0.80
15-04-2024 21:30:51,16-04-2024 03:55:28,A1SvqJoSQGy3w6nR2qpjEUpehdboJGRvyWbFjLWADqfL,TRAMP,0.000014736,0.000007541,2,1.023509,-0.98
15-04-2024 23:52:15,16-04-2024 04:21:23,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000042269,2,1.695089,-0.30
15-04-2024 23:52:15,16-04-2024 04:23:24,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000029893,2,1.198796,-0.80
15-04-2024 20:52:06,16-04-2024 05:00:39,3QSfMQSASQ6T36xvcuRUoYWveTpRcv5pVa6feDpdUVXp,LOM,0.000030828,0.000003893,2,0.252537,-1.75
16-04-2024 04:57:00,16-04-2024 05:18:04,39fVXXLYCGh9G4aTHvMoDhWo7yc1sSiUHv47SLoBobkw,GANJA,0.000049640,0.000036418,2,1.467286,-0.53
15-04-2024 19:51:09,16-04-2024 06:47:53,APnUsTJZNkxBaZXTzAqFoY1hLtkJhZCPDBEMtoLEEeiM,OIL,0.000092949,0.000053932,3,1.740713,-1.26
15-04-2024 23:52:15,16-04-2024 07:09:50,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000031706,2,1.271517,-0.73
15-04-2024 23:52:15,16-04-2024 07:11:10,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000019931,2,0.799282,-1.20
15-04-2024 19:54:40,16-04-2024 07:29:13,3oAgi3xTG761qy7mivHBRsYCsjEE2Fr4sJukHAAWEi7a,HELL,0.000035836,0.000044772,3,3.748121,0.75
16-04-2024 06:13:08,16-04-2024 07:36:06,FS5sF7une4vuxF2d7bZ7rZFFomULQE3msQ54TFP5tQKd,FEWAWI,0.000123903,0.000090636,2,1.463026,-0.54
15-04-2024 21:29:05,16-04-2024 08:28:03,A8dtAfcmDk1QZr4NvHg4JAW3MNr2rUK3cFVDr7vF8bfe,BENJI,0.001867920,0.001817455,2,1.945967,-0.05
16-04-2024 02:12:10,16-04-2024 08:36:02,pz8KjM9AHRu8MvjEbxHjZ6RwxQjTgxvTtRsaQtCUyQf,FUX,0.000040065,0.000045978,2,2.29515,0.30
15-04-2024 23:52:15,16-04-2024 09:04:04,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000045905,2,1.840899,-0.16
16-04-2024 06:22:25,16-04-2024 09:13:57,F6wgrTy4WHwNWZyiZrJKqPZMYhgGppyiQnnKo9rNP2JW,Brock,0.000126495,0.000154931,2,2.449603,0.45
16-04-2024 04:57:00,16-04-2024 09:16:38,39fVXXLYCGh9G4aTHvMoDhWo7yc1sSiUHv47SLoBobkw,GANJA,0.000049640,0.000037835,2,1.524398,-0.48
16-04-2024 06:22:25,16-04-2024 09:17:53,F6wgrTy4WHwNWZyiZrJKqPZMYhgGppyiQnnKo9rNP2JW,Brock,0.000126495,0.000057986,2,0.916817,-1.08
16-04-2024 06:22:25,16-04-2024 09:24:07,F6wgrTy4WHwNWZyiZrJKqPZMYhgGppyiQnnKo9rNP2JW,Brock,0.000126495,0.000064523,2,1.020165,-0.98
15-04-2024 23:52:15,16-04-2024 09:43:25,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000049249,2,1.975007,-0.02
15-04-2024 23:52:15,16-04-2024 09:46:03,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000034393,2,1.379269,-0.62
15-04-2024 23:52:15,16-04-2024 09:47:19,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000020025,2,0.803067,-1.20
15-04-2024 23:52:15,16-04-2024 09:50:22,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000047214,2,1.89342,-0.11
15-04-2024 23:52:15,16-04-2024 10:02:11,43eeGP8k9AZKBSyd9iahhThNtE3vcZvBWMaHNd2akM5s,JUM,0.000049872,0.000042004,2,1.684459,-0.32
16-04-2024 08:48:31,16-04-2024 10:15:51,521eNYHCkyZ9rqFeCGMYYWabF6yVyRfcfjTDDKXBya8f,TERRA,0.004695654,0.003334421,2,1.42023,-0.58
16-04-2024 01:33:03,16-04-2024 10:36:00,8pTHFvez9ojrhENxHdvWhvY9fEAJmJj5xQx5N9AJofQA,,0.000032936,0.000038210,2,2.320236,0.32
16-04-2024 05:48:44,16-04-2024 10:36:01,3RkHtXu7mZhYk2PcZEpifoDn46ahSGiqKLLS5fJhrTFj,,0.017045554,0.012645658,2,1.483715,-0.52
15-04-2024 22:49:26,16-04-2024 10:36:03,AYxrfFpQgXxXw7YzJib3AFi8vVHWWva5Ldoj2JjAZmcB,,0.000075357,0.000058780,2,1.560056,-0.44
15-04-2024 19:54:40,16-04-2024 10:36:05,3oAgi3xTG761qy7mivHBRsYCsjEE2Fr4sJukHAAWEi7a,,0.000035836,0.000014802,3,1.239173,-1.76
